event_id,event_seq,shift_hour_at_event,hours_remaining_in_shift,rul_numeric,kpi_score,n_kpi_bad,recent_temp_dev_c,recent_vibration_mm_s,recent_waste_kg_last_hour,recent_oee_pct,operator_skill_level,on_hold_inventory_kg_current,action_freq_same_situation_2w,action_freq_same_situation_2m,action_success_rate_2m,status,criticality,asset_type,qc_nogo,plant,state,action_id,t_resolve_min,unplanned_downtime_remaining_shift_min,waste_kg_remaining_shift,temp_deviation_c_avg,vibration_mm_s_avg,production_goal_pct_remaining,true_efficiency_pct_remaining,consumer_complaints_expected,quality_ok_pct_remaining,operator_satisfaction_1_5,on_hold_inventory_kg_generated,weighted_kpi_impact
EV-00062,62,2,6,111.7,55.7,3,4.4,1.98,59.7,68.4,3,0.0,0.0,0.333,1.0,Failure Predicted,High,Seasoning Train,0,Topeka,KS,4,15.173,24.885,293.303,4.319,1.694,73.517,78.387,0.597,94.916,3.67,37.141,0.8443
EV-00062,62,2,6,111.7,55.7,3,4.4,1.98,59.7,68.4,3,0.0,0.0,0.667,1.0,Failure Predicted,High,Seasoning Train,0,Topeka,KS,5,37.051,41.768,82.856,3.96,1.782,58.658,58.764,1.174,91.911,2.447,191.486,0.7815
EV-00062,62,2,6,111.7,55.7,3,4.4,1.98,59.7,68.4,3,0.0,0.0,0.0,0.5,Failure Predicted,High,Seasoning Train,0,Topeka,KS,7,133.611,173.097,244.678,1.76,0.792,54.727,52.853,0.351,97.615,3.769,373.408,0.6609
EV-00063,63,4,4,817.6,85.1,0,2.09,1.36,2.6,88.3,1,170.2,0.0,0.75,1.0,Working,Medium,Fryer,0,Modesto,CA,0,0.0,9.085,10.094,2.398,1.521,89.858,87.685,0.46,98.133,4.437,59.873,0.9454
EV-00063,63,4,4,817.6,85.1,0,2.09,1.36,2.6,88.3,1,170.2,0.0,0.0,0.5,Working,Medium,Fryer,0,Modesto,CA,1,35.082,46.847,7.995,1.818,1.221,76.149,80.932,0.325,97.762,3.676,38.33,0.8745
EV-00063,63,4,4,817.6,85.1,0,2.09,1.36,2.6,88.3,1,170.2,0.0,0.0,0.5,Working,Medium,Fryer,0,Modesto,CA,2,72.656,90.686,52.687,1.819,0.801,76.517,63.491,0.274,97.265,3.806,8.635,0.8093
EV-00063,63,4,4,817.6,85.1,0,2.09,1.36,2.6,88.3,1,170.2,0.0,0.25,1.0,Working,Medium,Fryer,0,Modesto,CA,4,13.168,22.798,11.432,2.01,1.376,74.761,76.59,0.36,90.633,3.689,33.632,0.885
EV-00064,64,2,6,32.4,60.5,3,4.1,1.65,53.8,47.2,2,47.2,0.0,0.5,1.0,Failure Predicted,High,Bag Maker,0,Topeka,KS,1,26.174,42.015,160.558,3.682,1.203,72.589,69.912,0.463,93.015,4.597,86.819,0.8479
EV-00064,64,2,6,32.4,60.5,3,4.1,1.65,53.8,47.2,2,47.2,0.0,0.0,0.5,Failure Predicted,High,Bag Maker,0,Topeka,KS,2,54.499,73.689,101.091,2.461,1.14,77.671,75.04,0.438,99.551,3.236,35.762,0.8287
EV-00064,64,2,6,32.4,60.5,3,4.1,1.65,53.8,47.2,2,47.2,0.0,0.0,0.5,Failure Predicted,High,Bag Maker,0,Topeka,KS,3,19.515,93.369,79.37,3.804,1.5,67.888,61.009,0.359,94.349,3.815,137.986,0.8184
EV-00064,64,2,6,32.4,60.5,3,4.1,1.65,53.8,47.2,2,47.2,0.0,0.0,0.5,Failure Predicted,High,Bag Maker,0,Topeka,KS,4,24.706,25.535,266.408,4.188,1.581,80.193,62.154,0.187,89.348,3.922,27.321,0.8312
EV-00064,64,2,6,32.4,60.5,3,4.1,1.65,53.8,47.2,2,47.2,0.0,0.5,1.0,Failure Predicted,High,Bag Maker,0,Topeka,KS,5,34.921,44.539,90.254,3.69,1.485,69.919,59.091,1.009,82.103,2.369,190.137,0.7898
EV-00064,64,2,6,32.4,60.5,3,4.1,1.65,53.8,47.2,2,47.2,0.0,0.0,0.5,Failure Predicted,High,Bag Maker,0,Topeka,KS,6,11.651,8.959,221.307,3.858,1.414,65.957,75.098,0.384,96.917,3.149,8.626,0.8463
EV-00064,64,2,6,32.4,60.5,3,4.1,1.65,53.8,47.2,2,47.2,0.0,0.0,0.5,Failure Predicted,High,Bag Maker,0,Topeka,KS,7,107.829,107.829,167.347,1.64,0.66,66.099,77.197,0.073,100.0,2.657,395.569,0.7451
EV-00065,65,6,2,109.6,30.2,3,1.22,2.98,2.0,56.0,4,12.4,0.0,0.0,0.5,Failure Predicted,High,Conveyor,0,Vancouver,WA,1,46.121,42.434,8.347,1.002,2.494,71.979,73.179,0.617,97.734,4.119,31.185,0.8545
EV-00065,65,6,2,109.6,30.2,3,1.22,2.98,2.0,56.0,4,12.4,0.0,0.0,0.5,Failure Predicted,High,Conveyor,0,Vancouver,WA,2,54.051,61.824,19.729,1.07,2.672,64.457,59.476,0.163,96.69,2.907,82.148,0.7987
EV-00065,65,6,2,109.6,30.2,3,1.22,2.98,2.0,56.0,4,12.4,0.0,0.0,0.5,Failure Predicted,High,Conveyor,0,Vancouver,WA,3,23.673,92.331,63.219,1.049,2.582,80.342,69.734,1.071,100.0,3.686,91.495,0.8468
EV-00065,65,6,2,109.6,30.2,3,1.22,2.98,2.0,56.0,4,12.4,0.0,0.0,0.5,Failure Predicted,High,Conveyor,0,Vancouver,WA,4,21.4,34.78,6.945,1.214,2.735,69.135,63.489,0.561,98.676,2.879,51.622,0.8443
EV-00065,65,6,2,109.6,30.2,3,1.22,2.98,2.0,56.0,4,12.4,0.0,1.0,1.0,Failure Predicted,High,Conveyor,0,Vancouver,WA,5,52.375,58.208,66.932,1.098,2.682,63.184,60.089,0.687,87.361,2.594,85.009,0.7802
EV-00065,65,6,2,109.6,30.2,3,1.22,2.98,2.0,56.0,4,12.4,0.0,0.0,0.5,Failure Predicted,High,Conveyor,0,Vancouver,WA,6,16.573,3.686,17.046,0.966,2.183,65.184,74.905,0.305,98.32,2.539,12.287,0.8657
EV-00065,65,6,2,109.6,30.2,3,1.22,2.98,2.0,56.0,4,12.4,0.0,0.0,0.5,Failure Predicted,High,Conveyor,0,Vancouver,WA,7,101.305,114.361,145.289,0.488,1.192,68.532,62.697,0.053,97.697,3.478,481.075,0.7432
EV-00066,66,5,3,-1.0,37.3,2,0.71,5.48,20.6,74.8,2,288.1,0.0,0.0,0.5,Breakdown,Low,Weigher,1,Killingly,CT,2,60.697,60.697,49.631,0.515,3.823,63.365,50.427,0.466,100.0,3.907,142.616,0.7874
EV-00066,66,5,3,-1.0,37.3,2,0.71,5.48,20.6,74.8,2,288.1,0.0,0.0,0.5,Breakdown,Low,Weigher,1,Killingly,CT,3,17.5,71.524,31.526,0.652,4.525,66.158,64.715,0.274,93.983,3.541,55.116,0.8305
EV-00066,66,5,3,-1.0,37.3,2,0.71,5.48,20.6,74.8,2,288.1,0.0,0.0,0.5,Breakdown,Low,Weigher,1,Killingly,CT,5,36.75,55.5,34.193,0.355,1.644,94.719,86.471,0.022,98.424,3.222,57.067,0.8953
EV-00066,66,5,3,-1.0,37.3,2,0.71,5.48,20.6,74.8,2,288.1,0.0,0.0,0.5,Breakdown,Low,Weigher,1,Killingly,CT,7,104.831,135.146,195.288,0.284,2.192,81.298,85.653,0.324,98.851,3.434,285.717,0.7728
EV-00067,67,6,2,-1.0,19.9,3,7.8,4.0,35.0,44.8,3,210.8,0.0,0.0,0.5,Breakdown,Medium,Fryer,1,Modesto,CA,2,83.959,83.959,60.225,4.196,2.205,71.102,65.402,0.495,96.002,2.869,113.446,0.7714
EV-00067,67,6,2,-1.0,19.9,3,7.8,4.0,35.0,44.8,3,210.8,0.0,1.0,1.0,Breakdown,Medium,Fryer,1,Modesto,CA,3,16.103,68.897,81.823,7.376,3.338,70.363,60.813,0.438,91.072,3.518,84.31,0.8132
EV-00067,67,6,2,-1.0,19.9,3,7.8,4.0,35.0,44.8,3,210.8,0.0,0.0,0.5,Breakdown,Medium,Fryer,1,Modesto,CA,5,30.548,30.548,47.516,3.9,1.2,91.858,70.96,0.277,98.34,4.28,10.142,0.8917
EV-00067,67,6,2,-1.0,19.9,3,7.8,4.0,35.0,44.8,3,210.8,0.0,0.0,0.5,Breakdown,Medium,Fryer,1,Modesto,CA,7,121.359,120.0,152.765,3.12,1.6,72.245,74.381,0.125,97.045,1.49,428.733,0.7132
EV-00068,68,5,3,635.6,78.0,0,0.77,0.18,4.2,84.6,4,129.5,0.0,1.0,1.0,Working,Medium,Case Line,0,Killingly,CT,0,0.0,31.755,11.652,0.853,0.197,93.542,92.094,0.591,98.204,4.353,34.243,0.9543
EV-00068,68,5,3,635.6,78.0,0,0.77,0.18,4.2,84.6,4,129.5,0.0,0.0,0.5,Working,Medium,Case Line,0,Killingly,CT,1,41.704,49.182,8.379,0.582,0.176,72.198,76.332,0.701,94.28,3.639,52.336,0.8585
EV-00068,68,5,3,635.6,78.0,0,0.77,0.18,4.2,84.6,4,129.5,0.0,0.0,0.5,Working,Medium,Case Line,0,Killingly,CT,2,75.075,125.411,84.724,0.535,0.141,73.332,75.066,0.4,96.303,3.027,35.903,0.7946
EV-00068,68,5,3,635.6,78.0,0,0.77,0.18,4.2,84.6,4,129.5,0.0,0.0,0.5,Working,Medium,Case Line,0,Killingly,CT,4,17.634,32.457,16.069,0.717,0.157,79.03,65.958,0.321,91.989,3.757,47.375,0.8791
EV-00068,68,5,3,635.6,78.0,0,0.77,0.18,4.2,84.6,4,129.5,0.0,0.0,0.5,Working,Medium,Case Line,0,Killingly,CT,6,16.106,0.0,17.763,0.582,0.142,70.833,71.612,0.098,96.773,3.647,37.367,0.8911
EV-00069,69,1,7,222.3,42.8,3,1.25,9.62,30.1,57.3,4,58.4,0.0,0.667,1.0,Failure Predicted,Medium,Bag Maker,0,Modesto,CA,1,33.965,56.839,97.122,1.158,7.12,68.81,69.046,0.489,99.47,4.431,90.103,0.8273
EV-00069,69,1,7,222.3,42.8,3,1.25,9.62,30.1,57.3,4,58.4,0.0,0.0,0.5,Failure Predicted,Medium,Bag Maker,0,Modesto,CA,2,47.775,93.459,41.176,1.082,5.804,72.241,74.022,0.436,90.354,2.735,37.73,0.7999
EV-00069,69,1,7,222.3,42.8,3,1.25,9.62,30.1,57.3,4,58.4,0.0,0.0,0.5,Failure Predicted,Medium,Bag Maker,0,Modesto,CA,3,37.29,94.799,102.013,1.189,9.378,72.887,69.533,0.602,89.273,4.068,2.631,0.7989
EV-00069,69,1,7,222.3,42.8,3,1.25,9.62,30.1,57.3,4,58.4,0.0,0.0,0.5,Failure Predicted,Medium,Bag Maker,0,Modesto,CA,4,11.475,48.016,186.789,1.208,8.75,67.21,71.414,0.737,87.507,3.8,25.271,0.8142
EV-00069,69,1,7,222.3,42.8,3,1.25,9.62,30.1,57.3,4,58.4,0.0,0.333,1.0,Failure Predicted,Medium,Bag Maker,0,Modesto,CA,5,15.0,15.0,35.075,0.625,2.886,91.832,75.489,0.433,91.116,4.264,92.63,0.9075
EV-00069,69,1,7,222.3,42.8,3,1.25,9.62,30.1,57.3,4,58.4,0.0,0.0,0.5,Failure Predicted,Medium,Bag Maker,0,Modesto,CA,6,5.0,2.334,146.816,0.97,8.773,67.931,70.898,0.705,96.686,3.276,28.469,0.8408
EV-00069,69,1,7,222.3,42.8,3,1.25,9.62,30.1,57.3,4,58.4,0.0,0.0,0.5,Failure Predicted,Medium,Bag Maker,0,Modesto,CA,7,66.911,66.911,253.028,0.5,3.848,64.122,46.264,0.0,97.986,2.627,257.162,0.7328
EV-00070,70,7,1,206.4,38.4,1,1.41,5.88,54.0,71.1,3,53.2,0.0,0.0,0.5,Failure Predicted,Medium,Conveyor,0,Topeka,KS,1,56.887,53.199,8.908,1.057,4.565,73.48,77.15,0.881,96.88,3.722,0.0,0.8364
EV-00070,70,7,1,206.4,38.4,1,1.41,5.88,54.0,71.1,3,53.2,0.0,0.0,0.5,Failure Predicted,Medium,Conveyor,0,Topeka,KS,2,45.526,70.729,63.244,1.093,4.532,68.396,71.73,0.248,90.566,4.0,45.609,0.8196
EV-00070,70,7,1,206.4,38.4,1,1.41,5.88,54.0,71.1,3,53.2,0.0,0.0,0.5,Failure Predicted,Medium,Conveyor,0,Topeka,KS,3,21.622,75.974,32.231,1.3,5.577,75.656,67.711,0.434,96.356,3.672,92.973,0.8387
EV-00070,70,7,1,206.4,38.4,1,1.41,5.88,54.0,71.1,3,53.2,0.0,0.0,0.5,Failure Predicted,Medium,Conveyor,0,Topeka,KS,4,17.062,18.875,66.677,1.409,5.516,78.695,67.601,1.024,90.845,3.412,50.055,0.8512
EV-00070,70,7,1,206.4,38.4,1,1.41,5.88,54.0,71.1,3,53.2,0.0,0.667,1.0,Failure Predicted,Medium,Conveyor,0,Topeka,KS,5,15.0,15.0,78.637,0.705,1.764,92.014,71.917,0.845,100.0,3.837,81.428,0.9016
EV-00070,70,7,1,206.4,38.4,1,1.41,5.88,54.0,71.1,3,53.2,0.0,0.333,1.0,Failure Predicted,Medium,Conveyor,0,Topeka,KS,6,5.0,13.607,51.557,1.046,4.482,53.649,60.796,0.183,96.34,3.161,12.855,0.8338
EV-00070,70,7,1,206.4,38.4,1,1.41,5.88,54.0,71.1,3,53.2,0.0,0.0,0.5,Failure Predicted,Medium,Conveyor,0,Topeka,KS,7,77.941,60.0,125.277,0.564,2.352,68.379,63.21,0.266,99.152,3.643,402.594,0.782
EV-00071,71,4,4,-1.0,15.4,3,4.77,1.38,56.7,43.6,4,221.7,0.0,0.0,0.5,Breakdown,Medium,Thermal Oil,1,Beloit,WI,2,81.052,107.881,87.684,2.807,0.908,59.093,59.823,0.0,92.295,2.546,71.236,0.7435
EV-00071,71,4,4,-1.0,15.4,3,4.77,1.38,56.7,43.6,4,221.7,0.0,1.0,1.0,Breakdown,Medium,Thermal Oil,1,Beloit,WI,3,41.442,65.61,76.464,4.686,1.29,64.821,87.297,0.743,95.666,3.986,134.78,0.8394
EV-00071,71,4,4,-1.0,15.4,3,4.77,1.38,56.7,43.6,4,221.7,0.0,0.0,0.5,Breakdown,Medium,Thermal Oil,1,Beloit,WI,5,50.442,53.013,56.258,4.293,1.242,54.366,49.728,1.145,96.934,3.219,72.785,0.7727
EV-00071,71,4,4,-1.0,15.4,3,4.77,1.38,56.7,43.6,4,221.7,0.0,0.0,0.5,Breakdown,Medium,Thermal Oil,1,Beloit,WI,7,84.112,111.354,195.447,1.908,0.552,72.824,86.161,0.323,95.769,3.373,524.87,0.7784
EV-00072,72,7,1,-1.0,16.4,2,0.64,8.87,40.3,74.4,3,229.1,0.0,0.0,0.5,Breakdown,High,Conveyor,1,Beloit,WI,2,69.569,94.783,120.622,0.345,7.702,60.881,58.942,0.204,92.819,3.209,84.027,0.7433
EV-00072,72,7,1,-1.0,16.4,2,0.64,8.87,40.3,74.4,3,229.1,0.0,0.0,0.5,Breakdown,High,Conveyor,1,Beloit,WI,3,14.883,45.549,51.176,0.551,8.712,75.246,75.519,0.518,96.394,2.953,31.03,0.8437
EV-00072,72,7,1,-1.0,16.4,2,0.64,8.87,40.3,74.4,3,229.1,0.0,1.0,1.0,Breakdown,High,Conveyor,1,Beloit,WI,5,44.736,62.518,30.965,0.32,2.661,84.278,91.543,0.625,92.992,4.207,0.0,0.883
EV-00072,72,7,1,-1.0,16.4,2,0.64,8.87,40.3,74.4,3,229.1,0.0,0.0,0.5,Breakdown,High,Conveyor,1,Beloit,WI,7,120.264,60.0,159.076,0.256,3.548,94.227,61.941,0.453,100.0,2.902,277.135,0.7685
EV-00073,73,3,5,392.3,63.0,0,3.06,0.69,1.8,80.7,3,7.3,0.0,1.0,1.0,Working,Medium,Thermal Oil,0,Frito-Lay-East,PA,0,0.0,11.281,8.124,3.031,0.702,94.714,81.656,0.109,94.022,4.067,11.158,0.9407
EV-00073,73,3,5,392.3,63.0,0,3.06,0.69,1.8,80.7,3,7.3,0.0,0.0,0.5,Working,Medium,Thermal Oil,0,Frito-Lay-East,PA,1,41.148,42.131,4.642,2.78,0.536,79.375,77.476,0.241,93.67,3.788,99.977,0.8692
EV-00073,73,3,5,392.3,63.0,0,3.06,0.69,1.8,80.7,3,7.3,0.0,0.0,0.5,Working,Medium,Thermal Oil,0,Frito-Lay-East,PA,2,58.379,73.708,54.614,2.044,0.535,76.976,66.545,0.4,94.299,3.533,0.0,0.824
EV-00073,73,3,5,392.3,63.0,0,3.06,0.69,1.8,80.7,3,7.3,0.0,0.0,0.5,Working,Medium,Thermal Oil,0,Frito-Lay-East,PA,4,12.914,21.966,27.977,2.984,0.596,83.411,77.356,0.878,89.824,3.547,36.85,0.8911
EV-00074,74,1,7,193.5,32.3,2,3.45,3.17,51.4,63.7,3,0.0,0.0,0.0,0.5,Failure Predicted,Medium,Case Line,0,Beloit,WI,1,25.429,39.731,167.775,2.645,2.42,74.258,69.611,0.827,94.413,4.115,85.226,0.8415
EV-00074,74,1,7,193.5,32.3,2,3.45,3.17,51.4,63.7,3,0.0,0.0,0.0,0.5,Failure Predicted,Medium,Case Line,0,Beloit,WI,2,44.006,60.685,68.819,2.382,2.211,73.449,75.987,0.0,96.183,4.052,19.367,0.8473
EV-00074,74,1,7,193.5,32.3,2,3.45,3.17,51.4,63.7,3,0.0,0.0,0.0,0.5,Failure Predicted,Medium,Case Line,0,Beloit,WI,3,26.354,39.734,15.91,3.152,2.942,67.635,64.547,0.313,95.928,3.499,82.343,0.8385
EV-00074,74,1,7,193.5,32.3,2,3.45,3.17,51.4,63.7,3,0.0,0.0,0.5,1.0,Failure Predicted,Medium,Case Line,0,Beloit,WI,4,15.28,43.795,312.91,3.385,3.005,74.805,71.569,0.88,94.863,3.25,0.0,0.8208
EV-00074,74,1,7,193.5,32.3,2,3.45,3.17,51.4,63.7,3,0.0,0.0,0.5,1.0,Failure Predicted,Medium,Case Line,0,Beloit,WI,5,15.0,46.318,30.118,1.725,0.951,84.948,81.261,0.015,99.762,3.808,0.0,0.9057
EV-00074,74,1,7,193.5,32.3,2,3.45,3.17,51.4,63.7,3,0.0,0.0,0.0,0.5,Failure Predicted,Medium,Case Line,0,Beloit,WI,6,19.033,3.495,208.855,2.873,2.419,64.229,71.028,0.018,99.161,4.107,40.575,0.8504
EV-00074,74,1,7,193.5,32.3,2,3.45,3.17,51.4,63.7,3,0.0,0.0,0.0,0.5,Failure Predicted,Medium,Case Line,0,Beloit,WI,7,106.48,142.546,191.532,1.38,1.268,66.631,52.597,0.0,94.825,3.012,426.272,0.7011
EV-00075,75,7,1,910.4,83.7,0,0.19,0.24,9.5,81.3,4,139.9,0.0,0.0,0.5,Working,Medium,Conveyor,0,Frito-Lay-East,PA,0,0.0,10.013,9.319,0.189,0.247,93.552,85.703,0.741,97.141,4.348,78.934,0.9525
EV-00075,75,7,1,910.4,83.7,0,0.19,0.24,9.5,81.3,4,139.9,0.0,0.0,0.5,Working,Medium,Conveyor,0,Frito-Lay-East,PA,1,45.591,39.511,1.958,0.159,0.229,92.827,78.25,0.45,92.59,3.311,118.758,0.8834
EV-00075,75,7,1,910.4,83.7,0,0.19,0.24,9.5,81.3,4,139.9,0.0,0.0,0.5,Working,Medium,Conveyor,0,Frito-Lay-East,PA,2,55.444,77.486,51.072,0.148,0.153,65.916,68.251,0.485,91.82,2.77,100.72,0.8035
EV-00075,75,7,1,910.4,83.7,0,0.19,0.24,9.5,81.3,4,139.9,0.0,0.0,0.5,Working,Medium,Conveyor,0,Frito-Lay-East,PA,4,13.029,10.892,0.0,0.186,0.232,75.619,88.616,0.945,94.343,4.247,22.655,0.9208
EV-00075,75,7,1,910.4,83.7,0,0.19,0.24,9.5,81.3,4,139.9,0.0,0.0,0.5,Working,Medium,Conveyor,0,Frito-Lay-East,PA,6,11.115,17.476,24.915,0.159,0.174,58.017,64.396,0.27,95.36,3.365,39.547,0.858
EV-00076,76,1,7,143.1,64.7,2,0.11,5.55,18.7,76.7,4,32.7,0.0,0.5,1.0,Failure Predicted,Medium,Bag Maker,0,Frito-Lay-East,PA,1,43.067,56.1,87.146,0.11,4.363,81.87,77.957,0.452,94.876,4.691,55.454,0.8616
EV-00076,76,1,7,143.1,64.7,2,0.11,5.55,18.7,76.7,4,32.7,0.0,0.0,0.5,Failure Predicted,Medium,Bag Maker,0,Frito-Lay-East,PA,2,53.575,119.358,72.313,0.084,4.856,74.325,69.301,0.721,90.99,3.588,92.457,0.7935
EV-00076,76,1,7,143.1,64.7,2,0.11,5.55,18.7,76.7,4,32.7,0.0,0.0,0.5,Failure Predicted,Medium,Bag Maker,0,Frito-Lay-East,PA,3,23.499,79.375,44.365,0.096,5.448,77.551,68.977,0.717,93.104,2.959,105.336,0.8282
EV-00076,76,1,7,143.1,64.7,2,0.11,5.55,18.7,76.7,4,32.7,0.0,0.0,0.5,Failure Predicted,Medium,Bag Maker,0,Frito-Lay-East,PA,4,15.147,34.932,102.186,0.102,5.127,75.919,70.548,0.761,91.936,3.453,33.439,0.8498
EV-00076,76,1,7,143.1,64.7,2,0.11,5.55,18.7,76.7,4,32.7,0.0,0.5,1.0,Failure Predicted,Medium,Bag Maker,0,Frito-Lay-East,PA,5,17.064,29.401,10.128,0.055,1.665,80.921,83.574,0.447,99.094,4.444,25.924,0.9154
EV-00076,76,1,7,143.1,64.7,2,0.11,5.55,18.7,76.7,4,32.7,0.0,0.0,0.5,Failure Predicted,Medium,Bag Maker,0,Frito-Lay-East,PA,6,11.572,0.0,78.95,0.09,4.39,73.329,86.792,0.447,99.34,2.583,18.501,0.8826
EV-00076,76,1,7,143.1,64.7,2,0.11,5.55,18.7,76.7,4,32.7,0.0,0.0,0.5,Failure Predicted,Medium,Bag Maker,0,Frito-Lay-East,PA,7,100.053,114.698,125.892,0.044,2.22,76.516,44.737,0.208,96.248,3.184,286.751,0.7323
EV-00077,77,7,1,502.6,81.4,2,0.52,0.11,2.2,89.5,3,0.0,0.0,0.0,0.5,Working,High,Case Line,0,Topeka,KS,1,37.048,33.082,5.414,0.405,0.106,73.873,69.191,0.534,96.75,3.843,20.951,0.8681
EV-00077,77,7,1,502.6,81.4,2,0.52,0.11,2.2,89.5,3,0.0,0.0,0.0,0.5,Working,High,Case Line,0,Topeka,KS,2,67.533,82.748,73.529,0.425,0.079,57.932,69.695,0.365,93.994,4.113,79.593,0.8006
EV-00077,77,7,1,502.6,81.4,2,0.52,0.11,2.2,89.5,3,0.0,0.0,0.0,0.5,Working,High,Case Line,0,Topeka,KS,3,45.089,79.639,46.234,0.439,0.091,70.075,66.266,0.674,94.463,2.948,113.189,0.8168
EV-00077,77,7,1,502.6,81.4,2,0.52,0.11,2.2,89.5,3,0.0,0.0,0.0,0.5,Working,High,Case Line,0,Topeka,KS,4,17.58,50.583,11.816,0.545,0.095,64.037,64.354,1.484,90.337,3.526,65.819,0.8422
EV-00077,77,7,1,502.6,81.4,2,0.52,0.11,2.2,89.5,3,0.0,0.0,0.0,0.5,Working,High,Case Line,0,Topeka,KS,6,5.733,12.67,2.74,0.384,0.083,55.687,66.749,0.585,100.0,3.171,21.622,0.8662
EV-00078,78,2,6,469.0,89.6,1,0.02,1.8,0.5,92.4,4,150.2,1.0,1.0,1.0,Working,Low,Case Packer,0,Modesto,CA,0,0.0,17.017,2.733,0.019,1.868,94.87,79.303,0.0,98.072,3.975,40.82,0.9408
EV-00078,78,2,6,469.0,89.6,1,0.02,1.8,0.5,92.4,4,150.2,0.0,0.0,0.5,Working,Low,Case Packer,0,Modesto,CA,1,43.888,57.364,19.867,0.018,1.485,80.289,71.001,0.967,93.123,3.435,96.958,0.8476
EV-00078,78,2,6,469.0,89.6,1,0.02,1.8,0.5,92.4,4,150.2,0.0,0.0,0.5,Working,Low,Case Packer,0,Modesto,CA,2,74.375,118.713,78.359,0.018,1.363,71.648,79.08,0.767,94.555,3.849,64.322,0.804
EV-00078,78,2,6,469.0,89.6,1,0.02,1.8,0.5,92.4,4,150.2,0.0,0.0,0.5,Working,Low,Case Packer,0,Modesto,CA,3,21.303,63.755,46.254,0.017,1.514,76.888,76.589,0.361,99.024,3.88,52.992,0.8758
EV-00078,78,2,6,469.0,89.6,1,0.02,1.8,0.5,92.4,4,150.2,0.0,0.0,0.5,Working,Low,Case Packer,0,Modesto,CA,4,22.252,18.316,0.0,0.019,1.738,72.347,73.566,0.593,92.198,3.555,43.517,0.8753
EV-00078,78,2,6,469.0,89.6,1,0.02,1.8,0.5,92.4,4,150.2,0.0,0.0,0.5,Working,Low,Case Packer,0,Modesto,CA,6,5.591,15.931,0.0,0.014,1.447,56.023,71.436,0.121,98.225,3.478,39.256,0.8721
EV-00079,79,7,1,-1.0,10.9,3,2.27,5.75,44.2,54.6,4,82.9,0.0,0.0,0.5,Breakdown,Medium,Palletizer,0,Beloit,WI,2,69.318,135.756,36.945,1.79,3.518,60.715,62.422,0.235,98.745,3.682,46.991,0.7668
EV-00079,79,7,1,-1.0,10.9,3,2.27,5.75,44.2,54.6,4,82.9,0.0,0.0,0.5,Breakdown,Medium,Palletizer,0,Beloit,WI,3,23.701,66.761,52.525,1.846,5.177,67.356,66.28,0.212,91.766,3.687,75.981,0.8235
EV-00079,79,7,1,-1.0,10.9,3,2.27,5.75,44.2,54.6,4,82.9,0.0,0.0,0.5,Breakdown,Medium,Palletizer,0,Beloit,WI,5,19.042,44.321,21.045,1.135,1.725,86.463,81.341,0.438,97.604,3.59,54.63,0.8971
EV-00079,79,7,1,-1.0,10.9,3,2.27,5.75,44.2,54.6,4,82.9,0.0,0.0,0.5,Breakdown,Medium,Palletizer,0,Beloit,WI,7,91.93,60.0,336.221,0.908,2.3,78.584,81.602,0.24,96.538,2.694,449.314,0.7648
EV-00080,80,5,3,136.7,50.2,1,4.98,2.38,18.8,35.3,1,35.3,0.0,0.2,1.0,Failure Predicted,Medium,Thermal Oil,0,Topeka,KS,1,30.264,52.212,66.985,3.816,1.74,78.692,70.891,0.75,97.528,4.09,56.408,0.8569
EV-00080,80,5,3,136.7,50.2,1,4.98,2.38,18.8,35.3,1,35.3,0.0,0.0,0.5,Failure Predicted,Medium,Thermal Oil,0,Topeka,KS,2,53.201,85.231,20.393,2.582,1.298,77.038,77.4,0.354,86.406,3.165,46.729,0.8258
EV-00080,80,5,3,136.7,50.2,1,4.98,2.38,18.8,35.3,1,35.3,0.0,0.4,1.0,Failure Predicted,Medium,Thermal Oil,0,Topeka,KS,3,10.0,85.1,22.154,4.723,2.339,65.17,78.522,0.092,97.219,4.196,160.425,0.8561
EV-00080,80,5,3,136.7,50.2,1,4.98,2.38,18.8,35.3,1,35.3,0.0,0.4,1.0,Failure Predicted,Medium,Thermal Oil,0,Topeka,KS,4,29.205,38.962,70.804,4.746,2.16,76.829,71.787,1.107,94.009,3.263,21.244,0.843
EV-00080,80,5,3,136.7,50.2,1,4.98,2.38,18.8,35.3,1,35.3,0.0,0.0,0.5,Failure Predicted,Medium,Thermal Oil,0,Topeka,KS,5,29.967,41.155,74.125,4.482,2.142,69.225,61.018,1.65,86.717,3.019,113.178,0.805
EV-00080,80,5,3,136.7,50.2,1,4.98,2.38,18.8,35.3,1,35.3,0.0,0.0,0.5,Failure Predicted,Medium,Thermal Oil,0,Topeka,KS,7,86.999,106.192,215.393,1.992,0.952,64.578,62.295,0.241,97.137,2.56,273.336,0.7327
EV-00081,81,7,1,-1.0,27.6,2,3.22,1.08,48.1,27.5,3,268.4,0.0,0.0,0.5,Breakdown,High,Bag Maker,0,Frito-Lay-West,AZ,2,71.599,106.82,118.166,1.744,0.899,64.109,65.617,0.541,98.739,3.698,75.436,0.7795
EV-00081,81,7,1,-1.0,27.6,2,3.22,1.08,48.1,27.5,3,268.4,0.0,0.0,0.5,Breakdown,High,Bag Maker,0,Frito-Lay-West,AZ,3,13.741,71.441,56.1,3.064,0.964,57.659,74.822,0.07,95.404,4.079,39.036,0.8477
